substance_id,cid,substance_name,substance_class,source,target_name,gene,species,affinity_type,affinity_nm_raw,ki_nm,reference,pmid,assay_description,endogenous,primary_target
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 2C,,Human,Ki,302.8,302.8,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 3A,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 5A,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 6,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,5-hydroxytryptamine receptor 7,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Alpha-1A adrenergic receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Alpha-1B adrenergic receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Beta-1 adrenergic receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Beta-2 adrenergic receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Cannabinoid receptor 1,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,"Carnitine O-palmitoyltransferase 2, mitochondrial",,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,D(1B) dopamine receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,D(2) dopamine receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-1,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Gamma-aminobutyric acid receptor subunit alpha-1/Adenosine receptor A1,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,"Glutamate receptor ionotropic, NMDA 2A",,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Histamine H3 receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Mu-type opioid receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Muscarinic acetylcholine receptor M1,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Muscarinic acetylcholine receptor M2,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Muscarinic acetylcholine receptor M4,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Muscarinic acetylcholine receptor M5,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Prostaglandin E2 receptor EP3 subtype,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Sigma intracellular receptor 2,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Sigma non-opioid intracellular receptor 1,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Sodium-dependent noradrenaline transporter,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Vasopressin V1a receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Vasopressin V1b receptor,,Human,Ki,,,,,,,
cid:4076,4076,Mescaline,Substituted_phenethylamines,bindingdb,Voltage-dependent calcium channel subunit alpha-2/delta-1,,Human,Ki,,,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Delta,OPRD1,HUMAN,Ki,1000.0,1000.0,"Raynor K, et al., 1994",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Kappa,OPRK1,HUMAN,Ki,1000.0,1000.0,"Raynor K, et al., 1994",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,HUMAN,Ki,0.72,0.72,"Raynor K, et al., 1994",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,HUMAN,Ki,5.6,5.6,"Raynor,Kong,Mestek,Bye,Tian,Liu,Yu,Reisine 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,RAT,Ki,19.0,19.0,"Raynor,Kong,Mestek,Bye,Tian,Liu,Yu,Reisine 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Kappa 3,,HUMAN,Ki,15.8,15.8,"Standifer KM, et al., 1994",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,DOPAMINE D2,DRD2,CALF,Ki,2700.0,2700.0,"Burt DR et al., 1976",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,DOPAMINE D1,DRD1,CALF,Ki,10000.0,10000.0,"Burt DR et al., 1976",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,RAT,Ki,200.0,200.0,"Pert CB, et al., 1974",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,RAT,Ki,7.0,7.0,"Pert CB, et al., 1974",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,RAT,Ki,1.7,1.7,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,RAT,Ki,0.945,0.945,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Mu,OPRM1,RAT,Ki,19.7,19.7,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Delta,OPRD1,RAT,Ki,435.0,435.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Delta,OPRD1,RAT,Ki,371.0,371.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Delta,OPRD1,RAT,Ki,960.0,960.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Kappa,OPRK1,RAT,Ki,405.0,405.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Kappa,OPRK1,RAT,Ki,1860.0,1860.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,OPIATE Kappa,OPRK1,RAT,Ki,1370.0,1370.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,Norepinephrine transporter,,RAT,Ki,702.0,702.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,Norepinephrine transporter,,RAT,Ki,10000.0,10000.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,5-HT Transporter,SLC6A4,RAT,Ki,14.1,14.1,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,pdsp,5-HT Transporter,SLC6A4,RAT,Ki,992.0,992.0,"Codd EE et al, 1995",,,,
cid:4095,4095,Methadone,Diphenylpropylamine,iuphar,&mu; receptor,,Human,pIC50,,,8.4,,,False,True
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL233,,,IC50,4.1,4.1,,,Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL237,,,IC50,512.0,512.0,,,"Binding affinity against opioid receptor kappa 1 using [3H]- U-69,593 radioligand",,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL236,,,IC50,1090.0,1090.0,,,Binding affinity against delta-opiate receptor (human) using [3H]-DPDPE radioligand,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL240,,,IC50,9772.37,9772.37,,,Inhibitory concentration against potassium channel HERG,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL612545,,,IC50,23000.0,23000.0,,,Inhibition of AZT (0.02 mM) glucuronidation by human UGT enzymes from liver microsomes,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL4302,,,IC50,7500.0,7500.0,,,TP_TRANSPORTER: inhibition of Rhodamine 123 transepithelial transport (basal to apical) (Rhodamine 123: 5 uM) in Caco-2 ,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL2095229,,,IC50,37400.0,37400.0,,,"Inhibition of Cav1.2 current measured using QPatch automatic path clamp system in CHO cells expressing Cav1.2, beta-2 an",,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL4303835,,,IC50,25100.0,25100.0,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL4303835,,,IC50,25118.86,25118.86,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL4303835,,,IC50,25100.0,25100.0,,,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours exposure ,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL4303835,,,IC50,25118.86,25118.86,,,Determination of IC50 values for inhibition of SARS-CoV-2 induced cytotoxicity of VERO-E6 cells after 48 hours exposure ,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL1641355,,,Ki,30.0,30.0,,,Inhibition of rat aldehyde oxidase,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL4729,,,Ki,10000.0,10000.0,,,Inactivation of C-terminal His4-tagged human CYP2B6 lacking 21 N-terminal residues expressed in Escherichia coli C41 (DE,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL217,,,Ki,100000.0,100000.0,,,Displacement of [3H]-N-methylspiperone from human dopamine D2 receptor expressed in HEK293 cell membranes incubated for ,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL233,,,Ki,13.0,13.0,,,Displacement of [3H]DAMGO from human mu opioid receptor expressed in HEK293 cell membrane incubated for 60 mins by radio,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL234,,,Ki,2110.0,2110.0,,,Displacement of [3H]-N-methylspiperone from human dopamine D3 receptor expressed in HEK293 cell membranes incubated for ,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL219,,,Ki,26200.0,26200.0,,,Displacement of [3H]-N-methylspiperone from human dopamine D4 receptor expressed in HEK293 cell membranes incubated for ,,
cid:4095,4095,Methadone,Diphenylpropylamine,chembl,CHEMBL5849,,,EC50,43651.58,,,,Agonist activity at MRGPRX2 (unknown origin) expressed in HTLA cells assessed as induction of beta-arrestin 2 recruitmen,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,ATP-dependent translocase ABCB1,,Human,IC50,7500.0,7500.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Cytochrome P450 2B6,,Human,Ki,10000.0,10000.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,D(3) dopamine receptor,,Human,Ki,2110.0,2110.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Delta-type opioid receptor,,Human,IC50,1090.0,1090.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Delta-type opioid receptor,,Pig,Ki,37.3,37.3,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Delta-type opioid receptor,,Rat,Ki,371.0,371.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Delta-type/Kappa-type/Mu-type opioid receptor,,Rat,IC50,51.0,51.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Kappa-type opioid receptor,,Human,IC50,512.0,512.0,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Kappa-type opioid receptor,,Human,Ki,15.8,15.8,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Mas-related G-protein coupled receptor member X2,,Human,EC50,44000.0,,,,,,
cid:4095,4095,Methadone,Diphenylpropylamine,bindingdb,Potassium voltage-gated channel subfamily H member 2,,Human,IC50,9772.37,9772.37,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,Norepinephrine transporter,,HUMAN,Ki,4280.0,4280.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,DAT,,HUMAN,Ki,1850.0,1850.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,SERT,,HUMAN,Ki,26700.0,26700.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,5-HT1A,HTR1A,HUMAN,Ki,8070.0,8070.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,5-HT2A,HTR2A,HUMAN,Ki,13000.0,13000.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,5-HT2C,HTR2C,HUMAN,Ki,13000.0,13000.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,alpha1A,,HUMAN,Ki,6000.0,6000.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,Alpha2A,,HUMAN,Ki,6100.0,6100.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,D1,,HUMAN,Ki,13600.0,13600.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,D2,,HUMAN,Ki,30000.0,30000.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,D3,,HUMAN,Ki,17700.0,17700.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,H1,,HUMAN,Ki,14400.0,14400.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,TA1,TRAR1,RAT,Ki,350.0,350.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",pdsp,TA1,TRAR1,MOUSE,Ki,550.0,550.0,Simmler LD et al 2013,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL1770033,,,IC50,248000.0,248000.0,,,TP_TRANSPORTER: inhibition of MPP+ uptake (MPP+: 1 uM) in OCT3-expressing HRPE cells,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL1795168,,,IC50,,,,,Displacement of [3H]rosiglitazone from recombinant human C-terminal His-tagged MitoNEET cytosolic domain (32 to 108 resi,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4303835,,,IC50,20000.0,20000.0,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4303835,,,IC50,19952.62,19952.62,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL2756,,,Ki,550000.0,550000.0,,,Inhibitory activity against Monoamine Oxidase B of Bovine liver in competitive inhibition assay at 25 degree C (pH=7.4),,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL2993,,,Ki,270000.0,270000.0,,,Competitive inhibition of Rat liver Monoamine Oxidase B at 37 degree C (pH= 7.4),,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL287,,,Ki,8320.0,8320.0,,,Binding affinity towards sigma opioid receptor in guinea pig cerebral homogenate using [3H]DTG as radioligand,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4828,,,Ki,2460.0,2460.0,,,Inhibition of VMAT2-mediated [3H]-dopamine uptake in rat striata isolated synaptic vesicles by liquid scintillation spec,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4828,,,Ki,2460.0,2460.0,,,Inhibition of VMAT2-mediated [3H]DA uptake in rat brain synaptic vesicles by liquid scintillation spectrometry,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4828,,,Ki,80100.0,80100.0,,,Displacement of [3H]DTBZ from VMAT2 in rat whole brain by liquid scintillation spectrometry,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL1795168,,,Ki,,,,,Displacement of [3H]rosiglitazone from recombinant human C-terminal His-tagged MitoNEET cytosolic domain (32 to 108 resi,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL5857,,,EC50,1500.0,,,,"Activation of C-terminal HA epitope tagged human TAAR1 expressed in RD-HGA16 cells co-expressing Gq protein, Galpha16 by",,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL1926495,,,EC50,5300.0,,,,Activation of rhesus monkey TAAR1 expressed in RD-HGA16 cells co-expressing Gq protein assessed as cAMP accumulation by ,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL3833,,,EC50,890.0,,,,Activation of rat TAAR1 expressed in HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by liquid scintillatio,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4908,,,EC50,920.0,,,,Activation of mouse TAAR1 expressed in human HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by liquid scin,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4908,,,EC50,70.0,,,,Activation of mouse TAAR1 expressed in human HEK293 cells assessed as accumulation of cAMP after 15 mins,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL612545,,,EC50,4440.0,,,,Activation of chimeric rat-human expressed in human HEK293 cells assessed as accumulation of [3H]cAMP after 1 hr by liqu,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL5857,,,EC50,1300.0,,,,Activation of human TAAR1 expressed in human HEK293T cells assessed as cAMP accumulation after 10 mins by BRET assay,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4908,,,EC50,1822.0,,,,Activation of mouse TAAR1 transmembrane domain 7 Tyr287(7.39)Asn mutant expressed in HEK293 cells assessed as stimulatio,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL3833,,,EC50,201.8,,,,Activation of rat TAAR1 transmembrane domain 7 Asn287(7.39)Tyr mutant expressed in HEK293 cells assessed as stimulation ,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4908,,,EC50,17.81,,,,Activation of mouse TAAR1 transmembrane domain 6 Thr268(6.55)Met mutant expressed in HEK293 cells assessed as stimulatio,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL3833,,,EC50,2044.0,,,,Activation of rat TAAR1 transmembrane domain 6 Met268(6.55)Thr mutant expressed in HEK293 cells assessed as stimulation ,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL4908,,,EC50,278.9,,,,Activation of mouse wild type TAAR1 expressed in HEK293 cells assessed as stimulation of cAMP production after 1 hr by c,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",chembl,CHEMBL3833,,,EC50,133.3,,,,Activation of rat wild type TAAR1 expressed in HEK293 cells assessed as stimulation of cAMP production after 1 hr by che,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,5-hydroxytryptamine receptor 1A,,Human,Ki,,,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,5-hydroxytryptamine receptor 2A,,Rat,Ki,,,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,D(2) dopamine receptor,,Human,Ki,,,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,Sodium-dependent dopamine transporter,,Human,Ki,24.5,24.5,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,Sodium-dependent noradrenaline transporter,,Human,Ki,12.3,12.3,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,Solute carrier family 22 member 3,,Rat,IC50,248000.0,248000.0,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,Synaptic vesicular amine transporter,,Mouse,IC50,2740.0,2740.0,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,Trace amine-associated receptor 1,,Mouse,EC50,18.0,,,,,,
cid:10836,10836,Methamphetamine,"Amphetamine, Substituted_amphetamines",bindingdb,Trace amine-associated receptor 1,,Rat,EC50,133.0,,,,,,
cid:6292,6292,Methaqualone,Quinazolinone,chembl,CHEMBL2093871,,,IC50,10000.0,10000.0,,,Antagonist potency against functional AMPA receptor by kainate-induced Ca+2 in rat cerebellar granule neurons in primary,,
cid:6292,6292,Methaqualone,Quinazolinone,chembl,CHEMBL4303835,,,IC50,20000.0,20000.0,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:6292,6292,Methaqualone,Quinazolinone,chembl,CHEMBL4303835,,,IC50,19952.62,19952.62,,,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,Ki,9017.0,9017.0,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,Ki,1542.0,1542.0,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,Ki,605.0,605.0,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT7,HTR7,HUMAN,Ki,1000.0,1000.0,"Rothman RB, et al., 2003a",,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,DOPAMINE D3,DRD3,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,OPIATE Kappa,OPRK1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,metabotropic glutamate 1,GRM1,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,CANNABINOID CB1,CNR1,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT3,HTR3A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT2C,HTR2C,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,OPIATE Mu,OPRM1,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,DOPAMINE D4,DRD4,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,Glutamate-NMDA-MK801,,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT2A,HTR2A,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, muscarinic M4",CHRM4,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha4Beta4",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT Transporter,SLC6A4,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT1A,HTR1A,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha4Beta2",,RAT,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha2Beta4",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, muscarinic M5",CHRM5,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,"Cholinergic, Nicotinic Alpha3Beta2",,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
cid:1576,1576,Methcathinone,"Cathinone, Substituted_cathinones",pdsp,5-HT1B,HTR1B,HUMAN,Ki,10000.0,10000.0,PDSP Certified Data,,,,
