substance_id,cid,substance_name,substance_class,source,activity_type,value_nm,units,relation,target_id,assay_description
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,EC50,30.7,nM,=,CHEMBL225,Agonist activity at human 5-HT2C receptor expressed in CHO cells measured after 140 secs by Fluo-4 dye based calcium mob
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,EC50,36.31,nM,=,CHEMBL225,Agonist activity at human 5-HT2C receptor expressed in CHO cells measured after 140 secs by Fluo-4 dye based calcium mob
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,Kd,83.18,nM,=,CHEMBL376,The ability to inhibit the 5-HT-induced contraction of isolated rat fundus muscle was determined
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,Kd,83.18,nM,=,CHEMBL323,The binding affinity to 5-hydroxytryptamine 2B receptor of rat fundus
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,Kd,83.18,nM,=,CHEMBL2095159,Antagonist activity at 5-HT1 receptor in Sprague-Dawley rat assessed as inhibition of 5-HT-induced stomach fundus contra
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,Kd,83.18,nM,=,CHEMBL2094123,Competitive antagonist activity at 5-HT serotonin receptor in Sprague-Dawley rat stomach fundus model assessed as inhibi
cid:1832,1832,5-MeO-DMT,Substituted_tryptamines,chembl,Kd,79.43,nM,=,CHEMBL2096904,Antagonist activity at 5-HT serotonin receptor (unknown origin)
cid:192599,192599,6-APDB,"Substituted_amphetamines, Substituted_phenethylamines, Substituted_benzofurans",chembl,IC50,322.0,nM,=,CHEMBL376,Inhibitory concentration against [3H]- 5-HT uptake in crude rat synaptosomes
cid:192599,192599,6-APDB,"Substituted_amphetamines, Substituted_phenethylamines, Substituted_benzofurans",chembl,IC50,1997.0,nM,=,CHEMBL376,Inhibitory concentration against [3H]- DA uptake in crude rat synaptosomes
cid:192599,192599,6-APDB,"Substituted_amphetamines, Substituted_phenethylamines, Substituted_benzofurans",chembl,IC50,980.0,nM,=,CHEMBL376,Inhibitory concentration against [3H]- NE uptake in crude rat synaptosomes
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,IC50,725.0,nM,=,CHEMBL233,Inhibition of DAMGO-induced beta-arrestin-2 recruitment at mu opioid receptor-1 (unknown origin) expressed in CHO cells 
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,13.49,nM,=,CHEMBL4354,"Binding affinity using guinea pig brain membrane preparations, towards Opioid receptor mu 1 using [3H]- DAMGO as radioli"
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,154.88,nM,=,CHEMBL236,"Binding affinity using guinea pig brain membrane preparations, towards Opioid receptor delta 1 using [3H]DPDPE as radiol"
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,123.03,nM,=,CHEMBL3952,"Binding affinity using guinea pig brain membrane preparations, towards Opioid receptor kappa 1 using [3H]- U-69,593 as r"
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,123.0,nM,=,CHEMBL3952,Displacement of [3H]U-69593 from kappa opoid receptor in Dunkin-Hartley guinea pig brain after 1 hr by liquid scintillat
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,155.0,nM,=,CHEMBL612545,Displacement of [3H]DPDPE from delta opoid receptor in Dunkin-Hartley guinea pig brain after 2 hrs by liquid scintillati
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,13.0,nM,=,CHEMBL4354,Displacement of [3H]DAMGO from mu opoid receptor in Dunkin-Hartley guinea pig brain after 1.5 hrs by liquid scintillatio
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,195.0,nM,=,CHEMBL3952,"Displacement of [3H]U-69,593 from guinea pig brain kappa opoid receptor after 1 hr by liquid scintillation counting anal"
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,145.0,nM,=,CHEMBL612545,Displacement of [3H]DPDPE from guinea pig brain delta opoid receptor after 4 hrs by liquid scintillation counting analys
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,9.8,nM,=,CHEMBL4354,Displacement of [3H]DAMGO from guinea pig brain mu opoid receptor after 3 hrs by liquid scintillation counting analysis
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,236.0,nM,=,CHEMBL236,Displacement of [3H]DADLE from human recombinant delta opioid receptor expressed in rat Chem-1 (RBL) cell membranes incu
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,74.1,nM,=,CHEMBL237,"Displacement of [3H]U69,593 from human recombinant kappa opioid receptor expressed in rat RBL cell membranes incubated f"
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,7.16,nM,=,CHEMBL233,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in HEK293 cell membranes incubated for 60 
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,1000.0,nM,>,CHEMBL3952,Inhibition of kappa opioid receptor in guinea pig brain membranes
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,60.0,nM,=,CHEMBL612545,Inhibition of delta opioid receptor in guinea pig brain membranes
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,7.2,nM,=,CHEMBL4354,Inhibition of mu opioid receptor in guinea pig brain membranes
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,90.0,nM,=,CHEMBL3222,Displacement of [125I]-IBNtxA from mouse delta opioid receptor-1 expressed in CHO cell membranes incubated for 90 mins
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,131.0,nM,=,CHEMBL4329,Displacement of [125I]-IBNtxA from mouse kappa opioid receptor-1 expressed in CHO cell membranes incubated for 90 mins
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,Ki,37.0,nM,=,CHEMBL2858,Displacement of [125I]-IBNtxA from mouse mu opioid receptor-1 expressed in CHO cell membranes incubated for 90 mins
cid:44301524,44301524,7-OH,"Alkaloid, Indole_alkaloid",chembl,EC50,53.0,nM,=,CHEMBL612545,Agonist activity at delta opioid receptor in guinea pig brain membranes by [35S]-GTPgammaS binding assay
cid:10661,10661,8-Chlorotheophylline,Xanthines,chembl,IC50,410000.0,nM,=,CHEMBL1293196,Inhibition of Aspergillus fumigatus ChiA1 expressed in Pichia pastoris after 70 mins
cid:10661,10661,8-Chlorotheophylline,Xanthines,chembl,IC50,2500000.0,nM,>,CHEMBL1293197,Inhibition of human chitinase
cid:10661,10661,8-Chlorotheophylline,Xanthines,chembl,Ki,340000.0,nM,=,CHEMBL1293195,Inhibition of Saccharomyces cerevisiae CTS1
cid:11148955,11148955,A-PVP,"Cathinone, Substituted_cathinones, Substituted_pyrrolidines",chembl,IC50,52.3,nM,=,CHEMBL238,Inhibition of [3H] dopamine uptake into human DAT expressed in HEK293 cells
cid:11148955,11148955,A-PVP,"Cathinone, Substituted_cathinones, Substituted_pyrrolidines",chembl,IC50,56.0,nM,=,CHEMBL222,Inhibition of [3H] norepinephrine uptake into human NET expressed in HEK293 cells
cid:11148955,11148955,A-PVP,"Cathinone, Substituted_cathinones, Substituted_pyrrolidines",chembl,Ki,33.7,nM,=,CHEMBL238,Displacement of [125I]RTI-55 from human DAT expressed in HEK293 cells
cid:11148955,11148955,A-PVP,"Cathinone, Substituted_cathinones, Substituted_pyrrolidines",chembl,Ki,10000.0,nM,>,CHEMBL228,Displacement of [125I]RTI-55 from human SERT expressed in HEK293 cells
cid:11148955,11148955,A-PVP,"Cathinone, Substituted_cathinones, Substituted_pyrrolidines",chembl,Ki,199.0,nM,=,CHEMBL222,Displacement of [125I]RTI-55 from human NET expressed in HEK293 cells
cid:187,187,Acetylcholine,,chembl,IC50,12.0,nM,=,CHEMBL1907609,Compound was tested in vitro for its binding affinity to muscarinic acetylcholine receptor from rat cortical homogenates
cid:187,187,Acetylcholine,,chembl,IC50,24000.0,nM,=,CHEMBL1907609,Compound was tested in vitro for its binding affinity to muscarinic acetylcholine receptor from rat cortical homogenates
cid:187,187,Acetylcholine,,chembl,IC50,12.0,nM,=,CHEMBL1907609,The compound was tested in vitro for central muscarinic acetylcholine receptor affinity to displace [3H]oxotremorine-M f
cid:187,187,Acetylcholine,,chembl,IC50,24000.0,nM,=,CHEMBL1907609,The compound was tested in vitro for central muscarinic acetylcholine receptor affinity to displace [3H]quinuclidinyl be
cid:187,187,Acetylcholine,,chembl,IC50,12.0,nM,=,CHEMBL1907609,In vitro ability to displace [3H]oxotremorine-M (OXO-M) from rat cerebral cortex muscarinic receptor.
cid:187,187,Acetylcholine,,chembl,IC50,24000.0,nM,=,CHEMBL1907609,In vitro displacement of [3H]quinuclidinyl benzilate (QNB) from rat cerebral cortex muscarinic receptor.
cid:187,187,Acetylcholine,,chembl,IC50,1000.0,nM,=,CHEMBL613606,Vasorelaxant activity in Wistar rat endothelium-intact aortic rings assessed as inhibition of phenylephrine-induced cont
cid:187,187,Acetylcholine,,chembl,IC50,1000.0,nM,=,CHEMBL613606,Vasorelaxant activity in Wistar rat endothelium-intact thoracic aortic ring assessed as inhibition of phenylephrine-indu
cid:187,187,Acetylcholine,,chembl,IC50,,,,CHEMBL240,Inhibition of human ERG expressed in CHO cells after 30 mins by Rb+ flux assay
cid:187,187,Acetylcholine,,chembl,IC50,1000000.0,nM,>,CHEMBL6020,Inhibition of human BSEP expressed in baculovirus transfected fall armyworm Sf21 cell membranes vesicles assessed as red
cid:187,187,Acetylcholine,,chembl,IC50,134.9,nM,=,CHEMBL216,Agonist activity at human muscarinic M1 receptor expressed in HEK293T cells co-expressing Galpha subunit and PLC-beta3 b
cid:187,187,Acetylcholine,,chembl,IC50,10000000.0,nM,=,CHEMBL4523397,Binding affinity to V5-His tagged FIBCD1 ecto-domain (54 to 461 residues) (unknown origin) expressed in HEK293 cells ass
cid:187,187,Acetylcholine,,chembl,IC50,20000.0,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:187,187,Acetylcholine,,chembl,IC50,19952.62,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:187,187,Acetylcholine,,chembl,Ki,11.0,nM,=,CHEMBL1907592,Binding affinity towards rat nicotinic acetylcholine receptor alpha2-beta2 expressed in HEK293 cells using [3H]EB as rad
cid:187,187,Acetylcholine,,chembl,Ki,180.0,nM,=,CHEMBL612545,Binding affinity towards rat alpha2-beta4 nACh receptor expressed in HEK293 cells using [3H]EB as radioligand
cid:187,187,Acetylcholine,,chembl,Ki,41.0,nM,=,CHEMBL1907587,Binding affinity towards rat Nicotinic acetylcholine receptor alpha3-beta2 expressed in HEK293 cells using [3H]EB as rad
cid:187,187,Acetylcholine,,chembl,Ki,820.0,nM,=,CHEMBL1907593,Binding affinity towards rat Nicotinic acetylcholine receptor alpha3-beta4 expressed in HEK293 cells using [3H]EB as rad
cid:187,187,Acetylcholine,,chembl,Ki,45.0,nM,=,CHEMBL1907596,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as rad
cid:187,187,Acetylcholine,,chembl,Ki,83.0,nM,=,CHEMBL1907595,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta4 expressed in HEK293 cells using [3H]EB as rad
cid:187,187,Acetylcholine,,chembl,Ki,43.0,nM,=,CHEMBL2094110,Binding affinity towards rat forebrain nicotinic acetylcholine receptor using [3H]EB as radioligand
cid:187,187,Acetylcholine,,chembl,Ki,7.6,nM,=,CHEMBL1907596,Displacement of [3H]-cytisine from Alpha4-beta2 Nicotinic acetylcholine receptor of rat brain homogenates
cid:187,187,Acetylcholine,,chembl,Ki,881.0,nM,=,CHEMBL1907593,Displacement of [3H]epibatidine from Alpha3 Beta4 Nicotinic acetylcholine receptor of rat brain homogenates
cid:187,187,Acetylcholine,,chembl,Ki,13489.63,nM,=,CHEMBL216,Displacement of [3H]NMS from human cloned muscarinic M1 receptor expressed in CHO cells
cid:187,187,Acetylcholine,,chembl,Ki,158.49,nM,=,CHEMBL211,Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells
cid:187,187,Acetylcholine,,chembl,Ki,7079.46,nM,=,CHEMBL245,Displacement of [3H]NMS from human cloned muscarinic M3 receptor expressed in CHO cells
cid:187,187,Acetylcholine,,chembl,Ki,8511.38,nM,=,CHEMBL1821,Displacement of [3H]NMS from human cloned muscarinic M4 receptor expressed in CHO cells
cid:187,187,Acetylcholine,,chembl,Ki,9772.37,nM,=,CHEMBL2035,Displacement of [3H]NMS from human cloned muscarinic M5 receptor expressed in CHO cells
cid:187,187,Acetylcholine,,chembl,Ki,39.0,nM,=,CHEMBL1907596,Displacement of [3H]cystisine from nicotinic alpha-4-beta-2 receptor in rat brain
cid:187,187,Acetylcholine,,chembl,EC50,155000.0,nM,=,CHEMBL2492,Compound was evaluated for functional potencies and efficacies at human Nicotinic acetylcholine receptor alpha7
cid:187,187,Acetylcholine,,chembl,EC50,30000.0,nM,=,CHEMBL1907594,Compound was evaluated for functional potencies and efficacies at human Nicotinic acetylcholine receptor subtype IMR-32 
cid:187,187,Acetylcholine,,chembl,EC50,5000.0,nM,=,CHEMBL3916,Compound was evaluated for functional potencies and efficacies at human Nicotinic acetylcholine receptor subtype TE671 (
cid:187,187,Acetylcholine,,chembl,EC50,270000.0,nM,=,CHEMBL1907596,Compound was evaluated for functional potencies and efficacies at rat Nicotinic acetylcholine receptor alpha4-beta2
cid:187,187,Acetylcholine,,chembl,EC50,40000.0,nM,=,CHEMBL2094110,Compound was evaluated for functional potencies and efficacies at rat Nicotinic acetylcholine receptor subtype PC12 (gan
cid:187,187,Acetylcholine,,chembl,EC50,20000.0,nM,=,CHEMBL216,Agonistic activity against M1 muscarinic receptor expressed in NIH 3T3 cells.
cid:187,187,Acetylcholine,,chembl,EC50,630.0,nM,=,CHEMBL2035,Agonistic activity against muscarinic acetylcholine receptor M5 expressed in NIH 3T3 cells.
cid:187,187,Acetylcholine,,chembl,EC50,230000.0,nM,=,CHEMBL2492,"Effective concentration that causes inhibition of alpha-7 nAChR, was determined. Values are expressed as EC50 +/- SEM."
cid:187,187,Acetylcholine,,chembl,EC50,87000.0,nM,=,CHEMBL1907596,Functional potency measured as stimulation at rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in Xenopus ooc
cid:187,187,Acetylcholine,,chembl,EC50,217000.0,nM,=,CHEMBL1907593,Functional potency measured as stimulation at rat Nicotinic acetylcholine receptor alpha3-beta4 expressed in Xenopus ooc
cid:187,187,Acetylcholine,,chembl,EC50,19000.0,nM,=,CHEMBL1907595,Functional potency measured as stimulation at rat Nicotinic acetylcholine receptor alpha4-beta4 expressed in Xenopus ooc
cid:187,187,Acetylcholine,,chembl,EC50,443000.0,nM,=,CHEMBL2109234,Effective concentration against Nicotinic acetylcholine receptor alpha3-beta2 expressed in xenopus oocytes
cid:187,187,Acetylcholine,,chembl,EC50,180000.0,nM,=,CHEMBL2492,Effective concentration against Nicotinic acetylcholine receptor alpha 7 expressed in xenopus oocytes
cid:187,187,Acetylcholine,,chembl,EC50,68000.0,nM,=,CHEMBL612545,Effective concentration against Nicotinic acetylcholine receptor alpha4-beta2 expressed in xenopus oocytes
cid:187,187,Acetylcholine,,chembl,EC50,83000.0,nM,=,CHEMBL612545,Effective concentration against Nicotinic acetylcholine receptor alpha2-beta4 expressed in xenopus oocytes
cid:187,187,Acetylcholine,,chembl,Kd,17378.01,nM,=,CHEMBL216,Binding affinity to muscarinic M1 acetylcholine receptor (unknown origin)
cid:187,187,Acetylcholine,,chembl,Kd,17378.01,nM,=,CHEMBL216,Displacement of [3H]NMS from human muscarinic M1 acetylcholine receptor expressed in CHO cell membranes by radioligand b
cid:5816,5816,Adrenaline,,chembl,IC50,8.0,nM,=,CHEMBL2095158,Inhibition of [3H]p-aminoclonidine (PAC) binding to alpha-2 adrenergic receptor of purified human platelet plasma membra
cid:5816,5816,Adrenaline,,chembl,IC50,17.0,nM,=,CHEMBL2094111,Binding affinity against Alpha adrenergic receptor using [3H]dihydroergocryptine radioligand in rat brain homogenate
cid:5816,5816,Adrenaline,,chembl,IC50,29000.0,nM,=,CHEMBL2095166,Binding affinity against Beta adrenergic receptor using [3H]dihydroalprenolol radioligand in rat brain homogenate
cid:5816,5816,Adrenaline,,chembl,IC50,,,,CHEMBL220,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)
cid:5816,5816,Adrenaline,,chembl,IC50,,,,CHEMBL226,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX)
cid:5816,5816,Adrenaline,,chembl,IC50,,,,CHEMBL251,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)
cid:5816,5816,Adrenaline,,chembl,IC50,,,,CHEMBL256,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)
cid:5816,5816,Adrenaline,,chembl,IC50,,,,CHEMBL612545,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
cid:5816,5816,Adrenaline,,chembl,IC50,628.0,nM,=,CHEMBL319,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin)
cid:5816,5816,Adrenaline,,chembl,IC50,1766.0,nM,=,CHEMBL315,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin)
cid:5816,5816,Adrenaline,,chembl,IC50,449.0,nM,=,CHEMBL223,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)
cid:5816,5816,Adrenaline,,chembl,IC50,737.0,nM,=,CHEMBL1867,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912)
cid:5816,5816,Adrenaline,,chembl,IC50,869.0,nM,=,CHEMBL1942,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)
cid:5816,5816,Adrenaline,,chembl,IC50,2449.0,nM,=,CHEMBL1916,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912)
cid:5816,5816,Adrenaline,,chembl,IC50,,,,CHEMBL213,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol)
cid:5816,5816,Adrenaline,,chembl,Ki,1600.0,nM,=,CHEMBL1907610,Binding of [3H]prazosin to alpha-1 adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,13.0,nM,=,CHEMBL2093864,Binding of [3H]clonidine to alpha-2-adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,1100.0,nM,=,CHEMBL3252,Binding of [3H]dihydroalprenolol to beta-1 adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,660.0,nM,=,CHEMBL2289,Binding of [3H]dihydroalprenolol to beta-2 adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,2800.0,nM,=,CHEMBL1907610,Binding of [3H]prazosin to alpha-1 adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,15.0,nM,=,CHEMBL2093864,Binding of [3H]clonidine to alpha-2-adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,2100.0,nM,=,CHEMBL3252,Binding of [3H]dihydroalprenolol to beta-1 adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,1100.0,nM,=,CHEMBL2289,Binding of [3H]dihydroalprenolol to beta-2 adrenergic receptor of rat cerebral cortical membranes
cid:5816,5816,Adrenaline,,chembl,Ki,2000.0,nM,=,CHEMBL229,Binding affinity against alpha-1 adrenergic receptor in guinea pig cerebral cortical membranes by displacement of [3H]- 
cid:5816,5816,Adrenaline,,chembl,Ki,5.0,nM,=,CHEMBL2095158,Binding affinity against alpha 2-Adrenergic receptor in guinea pig cerebral cortical membranes by displacement of [3H]cl
cid:5816,5816,Adrenaline,,chembl,Ki,3000.0,nM,=,CHEMBL5471,Binding affinity against beta-1 adrenergic receptor in guinea pig cerebral cortical membranes by displacement of Dihydro
cid:5816,5816,Adrenaline,,chembl,Ki,2400.0,nM,=,CHEMBL1907610,Displacement of [3H]WB-4101 from adrenergic alpha 1 receptor of rat cerebral cortical membranes
