substance_id,cid,substance_name,substance_class,source,target_name,gene,species,ki_nm,reference,reference_source
cid:187,187,Acetylcholine,,pdsp,CANNABINOID CB1,CNR1,theromyzon Tessulatum,1000.0,"Stefano, GB et al., 1997",ganglia
cid:187,187,Acetylcholine,,pdsp,Neuronal acetylcholine receptor protein alpha-4 subunit,CHRNA4,RAT,39.0,"Charton Y et al., 2008",UNDEFINED
cid:187,187,Acetylcholine,,pdsp,"Cholinergic, Nicotinic Alpha4Beta2",,RAT,14.52,"De Fiebre, C. M. et al 1995",BRAIN
cid:187,187,Acetylcholine,,pdsp,"Cholinergic, Nicotinic Alpha7",,RAT,4000.0,"De Fiebre, C. M. et al 1995",BRAIN
cid:187,187,Acetylcholine,,pdsp,"Cholinergic, Nicotinic Alpha4Beta2",,RAT,11200.0,"Papke, R.L. et al., 1996",BRAIN
cid:187,187,Acetylcholine,,pdsp,"Cholinergic, muscarinic M1",CHRM1,HUMAN,5.8,Fish I et al 2017,CLONED
cid:187,187,Acetylcholine,,pdsp,"Cholinergic, muscarinic M2",CHRM2,HUMAN,0.39,Fish I et al 2017,CLONED
cid:187,187,Acetylcholine,,pdsp,"Cholinergic, muscarinic M3",CHRM3,HUMAN,4.7,Fish I et al 2017,CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,HISTAMINE H1,HRH1,HUMAN,10000.0,"Kanba S, et al., 1984",CORTICAL MEMBRANES
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A,,RAT,21.0,"Giusti P, et al., 1993",CEREBELLUM
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A,,RAT,18.0,"Giusti P, et al., 1993",CORTEX
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A,,RAT,65.0,"Giusti P, et al., 1993",Spinal cord
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA,,RAT,5.3,"Massotti M, et al., 1991",CEREBELLUM
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA,,RAT,5.0,"Massotti M, et al., 1991",CEREBELLUM
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA,,RAT,6.7,"Massotti M, et al., 1991",STRIATUM
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA,,RAT,4.5,"Massotti M, et al., 1991",STRIATUM
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA,,RAT,8.0,"Massotti M, et al., 1991",Spinal cord
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,PAF Platelet activating factor,PTAFR,HUMAN,4663.0,"Tahraoui L, et al., 1990",Platelets
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,PAF Platelet activating factor,PTAFR,HUMAN,2610.0,"Tahraoui L, et al., 1990",Washed Platelets
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A Alpha1Beta3Gamma2,,HUMAN,0.8,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A Alpha2Beta3Gamma2,,HUMAN,0.59,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A Alpha3Beta3Gamma2,,HUMAN,1.43,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A Alpha5Beta3Gamma2,,HUMAN,1.54,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABA A Alpha6Beta3Gamma2,,HUMAN,10000.0,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABAA alpha1beta3gamma2,,HUMAN,0.8,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABAA alpha2beta3gamma2,,HUMAN,0.59,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABAA alpha3beta3gamma2,,HUMAN,1.43,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABAA alpha5beta3gamma2,,HUMAN,1.54,"Clayton, Terry et. al. 2015",CLONED
cid:2118,2118,Alprazolam,Benzodiazepines,pdsp,GABAA alpha6beta3gamma2,,HUMAN,10000.0,"Clayton, Terry et. al. 2015",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,DOPAMINE D1,DRD1,HUMAN,10000.0,"TOLL L, et. al., 1998",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,DOPAMINE D2,DRD2,HUMAN,10000.0,"TOLL L, et. al., 1998",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,DOPAMINE D3,DRD3,HUMAN,10000.0,"TOLL L, et. al., 1998",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT1A,HTR1A,HUMAN,6606.0,"TOLL L, et. al., 1998",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT2A,HTR2A,RAT,10000.0,"TOLL L, et. al., 1998",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT2C,HTR2C,RAT,10000.0,"TOLL L, et. al., 1998",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT3,HTR3A,MOUSE,10000.0,"TOLL L, et. al., 1998",NG108-15
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,HUMAN,116.0,"PRISTUPA ZB, ET AL., 1994",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,HUMAN,190.0,"PRISTUPA ZB, ET AL., 1994",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,HUMAN,10000.0,"PRISTUPA ZB, ET AL., 1994",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,adrenergic Alpha2,,RAT,2409.0,"Boyajian CL, et al., 1987",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,adrenergic Alpha2,,RAT,992.0,"Boyajian CL, et al., 1987",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,adrenergic Beta,ADRB2,Mammalian,10000.0,"Bylund DB, et al., 1976",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,adrenergic Beta,ADRB2,Mammalian,10000.0,"Bylund DB, et al., 1976",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,1000.0,"Davids E et al., 2002",FOREBRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,RAT,1000.0,"Davids E et al., 2002",FOREBRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT Transporter,SLC6A4,RAT,10000.0,"Davids E et al., 2002",FOREBRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Adrenergic Alpha,,RAT,10000.0,"U'Prichard DC et al., 1977",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Adrenergic Alpha,,RAT,10000.0,"U'Prichard DC et al., 1977",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Adrenergic Alpha,,RAT,1600.0,"U'Prichard DC et al., 1977",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Adrenergic Alpha,,RAT,2200.0,"U'Prichard DC et al., 1977",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,HUMAN,7.1,"Rothman RB, et al., 2003a",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,HUMAN,24.8,"Rothman RB, et al., 2003a",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT Transporter,SLC6A4,HUMAN,1765.0,"Rothman RB, et al., 2003a",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,400.0,"Andersen PH, et al., 1989",STRIATUM
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,2900.0,"Andersen PH, et al., 1989",STRIATUM
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,RAT,59.0,"Andersen PH, et al., 1989",CEREBRAL CORTEX
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,RAT,58.0,"Andersen PH, et al., 1989",CEREBRAL CORTEX
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT Transporter,SLC6A4,RAT,1000.0,"Andersen PH, et al., 1989",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT Transporter,SLC6A4,RAT,1000.0,"Andersen PH, et al., 1989",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Sigma,,RAT,10000.0,"Largent BL, et al., 1984",BRAIN
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,RAT,38.9,"Rothman RB, et al., 2001",WHOLE BRAIN MINUS  CEREBELLUM
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT Transporter,SLC6A4,RAT,3830.0,"Rothman RB, et al., 2001",WHOLE BRAIN MINUS  CEREBELLUM
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,34.0,"Rothman RB, et al., 2001",CAUDATE
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,HUMAN,101.0,"Iversen l., et al., 2012",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,HUMAN,109.0,"Iversen l., et al., 2012",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT Transporter,SLC6A4,HUMAN,5728.0,"Iversen l., et al., 2012",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,500.0,"Wang W, et al., 2003",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,2800.0,"Wang W, et al., 2003",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,400.0,"Wang W, et al., 2003",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,2000.0,"Wang W, et al., 2003",CLONED
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Serotonin uptake,,RAT,1840.0,"Richelson, E. et, al. 1984",frontal cortex synaptosomes
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Serotonin uptake,,RAT,10000.0,"Richelson, E. et, al. 1984",frontal cortex synaptosomes
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,82.0,"Richelson, E. et, al. 1984",corpus striatum synaptosomes
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Dopamine Transporter,SLC6A3,RAT,380.0,"Richelson, E. et, al. 1984",corpus striatum synaptosomes
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Norepinephrine transporter,,HUMAN,1000.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,DAT,,HUMAN,5680.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,SERT,,HUMAN,25000.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT1A,HTR1A,HUMAN,6740.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT2A,HTR2A,HUMAN,13000.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,5-HT2C,HTR2C,HUMAN,13000.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,alpha1A,,HUMAN,6000.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,Alpha2A,,HUMAN,2800.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,D1,,HUMAN,13600.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,D2,,HUMAN,30000.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,D3,,HUMAN,17700.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,H1,,HUMAN,14400.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,TA1,TRAR1,RAT,230.0,Simmler LD et al 2013,HEK293 cells
cid:3007,3007,Amphetamine,Substituted_phenethylamines,pdsp,TA1,TRAR1,MOUSE,90.0,Simmler LD et al 2013,HEK293 cells
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA B,,UNDEFINED,330.0,"Costantino G, et. al., 2001",UNDEFINED
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA B,,CAT,35.0,"Froestl W, et. al., 1995",CEREBELLUM
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA B,,CAT,15.0,"Froestl W, et. al., 1995",CEREBELLUM
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA B,,CAT,1770.0,"Froestl W, et. al., 1995",CEREBELLUM
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA A,,RAT,10000.0,"Froestl W, et. al., 1995",CORTEX
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA A,,RAT,10000.0,"Froestl W, et. al., 1995",CORTEX
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA A,,RAT,10000.0,"Froestl W, et. al., 1995",CORTEX
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA B,,RAT,107.0,"Froestl W, et. al., 1995",CORTEX
cid:2284,2284,Baclofen,"Butyric_acid, Gabapentinoids",pdsp,GABA B,,RAT,32.0,"Froestl W, et. al., 1995",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,63.1,"HOYER, 1988 or 9 (book)",Choroid Plexus
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,70.8,"ENGEL ET AL, 1986",Choroid Plexus
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,70.8,"HOYER, 1988",Choroid Plexus
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,70.8,"HOYER ET AL., 1989",Choroid Plexus
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2C,HTR2C,PIG,70.8,"HOYER, 1989 (J.R.R.)",Choroid Plexus
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,BOVINE,2.52,"PEROUTKA, 1985",HIPPOCAMPUS
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,RAT,3.31,"GOZLAN ET AL., 1988",HIPPOCAMPUS
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,RAT,5.0,"PEROUTKA, 1986",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,RAT,5.68,"COSSERY ET AL.,1986",HIPPOCAMPUS
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,RAT,16.64,"GOZLAN ET AL., 1983",HIPPOCAMPUS
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,PIG,25.1,"ENGEL ET AL, 1986",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,PIG,25.1,"HOYER, 1989 (J.R.R.)",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1B,HTR1B,RAT,912.0,"HOYER ET AL., 1985",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1B,HTR1B,RAT,52.0,"PEROUTKA, 1986",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1B,HTR1B,RAT,912.0,"ENGEL ET AL, 1986",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1B,HTR1B,RAT,912.0,"HOYER, 1989 (J.R.R.)",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,BOVINE,3.71,"PEROUTKA, 1985",STRIATUM
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,COW,7.24,"HOYER, 1987",CAUDATE
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,CALF,7.24,"HOYER, 1989 (J.R.R.)",CAUDATE
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,CALF,7.94,"HOYER, 1988 or 9 (book)",CAUDATE
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1D,HTR1D,CALF,20.4,"WAEBER ET AL., 1988",CAUDATE
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,121.33,"BATTAGLIA ET AL., 1983",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,230.0,"CLOSSE, 1983",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,304.45,"LEYSEN ET AL., 1978",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,BOVINE,330.0,"MCKENNA, ET AL., 1989",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,380.0,"ENGEL ET AL, 1986",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,380.0,"HOYER, 1989 (J.R.R.)",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,420.27,"WOUTERS ET AL., 1987",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,477.8,"TITELER ET AL., 1984",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,479.0,"BATTAGLIA ET AL., 1984",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,840.0,"PEROUTKA & SNYDER, 1979",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,1522.54,"CREESE & SNYDER, 1978",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,10000.0,"HOYER, 1988 (TIPS)",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,297.0,"LYON ET AL., 1987",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,480.0,"LYON ET AL., 1988",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,RAT,480.0,"LYON ET AL., 1988",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT3,HTR3A,RAT,34.0,"MILBURN & PEROUTKA, 1989",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT5a,HTR5A,MOUSE,2900.0,"WEISS HM, ET AL., 1995",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT6,HTR6,RAT,112.2,"BOESS FG, ET AL., 1996",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT6,HTR6,RAT,4.46,"BOESS FG, ET AL., 1996",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT7,HTR7,GUINEA PIG,21.37,"TO ZP, ET AL., 1995",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT7,HTR7,GUINEA PIG,95.49,"TO ZP, ET AL., 1995",CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT5a,HTR5A,MOUSE,1000.0,"Matthes H, et.al., 1993",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT5B,,MOUSE,1584.89,"Matthes H, et.al., 1993",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT7,HTR7,GUINEA PIG,19.95,"TSOU AP, ET AL., 1994",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT6,HTR6,MOUSE,100.0,"PLASSAT JL, ET AL., 1993",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2,,RAT,404.0,"Battaglia G, et al., 1983",FR. CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2,,RAT,182.0,"Battaglia G, et al., 1983",FR. CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2,,RAT,68.0,"Battaglia G, et al., 1983",FR. CORTEX
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1F,HTR1F,MOUSE,31.62,"BOESS FG, ET AL., 1994",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT5a,HTR5A,MOUSE,1000.0,"BOESS FG, ET AL., 1994",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT5B,,MOUSE,1584.89,"BOESS FG, ET AL., 1994",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT5,,MOUSE,1000.0,"Plassat JL, et al., 1992",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,RAT,1023.2929922808,"Gozlan H et al., 1983",STRIATUM
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT1A,HTR1A,RAT,21.379620895022,"Gozlan H et al., 1983",HIPPOCAMPUS
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,HUMAN,145.0,"Egan C, et.al., 2000",CLONED
cid:10257,10257,Bufotenin,Substituted_tryptamines,pdsp,5-HT2A,HTR2A,HUMAN,15.0,"Egan C, et.al., 2000",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu,OPRM1,HUMAN,1.5,"TOLL L, et. al., 1998",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu,OPRM1,GUINEA PIG,1.3,"TOLL L, et. al., 1998",BRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Delta,OPRD1,HUMAN,4.5,"TOLL L, et. al., 1998",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Delta,OPRD1,GUINEA PIG,1.6,"TOLL L, et. al., 1998",BRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Kappa,OPRK1,HUMAN,0.8,"TOLL L, et. al., 1998",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Kappa,OPRK1,GUINEA PIG,1.5,"TOLL L, et. al., 1998",BRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu,OPRM1,GUINEA PIG,0.57,"TRAYNOR, JR., et al., 1999",BRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Delta,OPRD1,GUINEA PIG,1.3,"TRAYNOR, JR., et al., 1999",BRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Kappa,OPRK1,GUINEA PIG,2.0,"TRAYNOR, JR., et al., 1999",BRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu,OPRM1,RAT,4.18,"Codd EE et al, 1995",FOREBRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Delta,OPRD1,RAT,25.8,"Codd EE et al, 1995",FOREBRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Kappa,OPRK1,RAT,12.9,"Codd EE et al, 1995",FOREBRAIN
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,Norepinephrine transporter,,RAT,10000.0,"Codd EE et al, 1995","medulla, pons"
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,5-HT Transporter,SLC6A4,RAT,10000.0,"Codd EE et al, 1995",CEREBRAL CORTEX
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu,OPRM1,HUMAN,1.5,"Rennison D et al., 2007",UNDEFINED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Kappa,OPRK1,HUMAN,0.800000011920929,"Rennison D et al., 2007",UNDEFINED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Delta,OPRD1,HUMAN,4.5,"Rennison D et al., 2007",UNDEFINED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu,OPRM1,HUMAN,0.209999993443489,"Wentland MP et al., 2009",UNDEFINED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Delta,OPRD1,HUMAN,2.90000009536743,"Wentland MP et al., 2009",UNDEFINED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Kappa,OPRK1,HUMAN,0.620000004768372,"Wentland MP et al., 2009",UNDEFINED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu 1,,MOUSE,0.4,"Pan YX, et al., 2005",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,OPIATE Mu 1B4,,MOUSE,0.8,"Pan YX, et al., 2005",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,MOR,,HUMAN,0.9,"Olson KM, et al., 2019",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,DOR,,HUMAN,34.0,"Olson KM, et al., 2019",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,KOR,,HUMAN,27.0,"Olson KM, et al., 2019",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,NOP,,HUMAN,430.0,"Olson KM, et al., 2019",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,CB1,,HUMAN,2000.0,"Olson KM, et al., 2019",CLONED
cid:644073,644073,Buprenorphine,Substituted_morphinans,pdsp,Sigma 1,,HUMAN,10000.0,"Olson KM, et al., 2019",CLONED
